Keyword,Country code,Location,Language,Entities,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current URL,Current URL inside,Updated,Navigational,Informational,Commercial,Transactional,Branded,Local
como tratar las caries,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,0.18,1,0,6,https://www.vitaldent.com/es/caries-dentales/,,2025-12-17 03:09:53,false,true,false,false,false,false
como son las dentaduras postizas,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",20,0,0.39,1,0,1,https://www.vitaldent.com/es/protesis-dental/,AI Overview,2026-01-05 06:05:35,false,true,false,false,false,false
regenerar hueso de forma natural,ES,Spain,Spanish,,"People also ask, Thumbnail, Sitelinks, Video preview",20,0,,1,0,5,https://www.vitaldent.com/blog/alimentos-para-regenerar-hueso-dental/,,2025-12-25 21:22:19,false,true,false,false,false,false
como saber si tienes piorrea,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,,1,0,1,https://www.vitaldent.com/blog/que-es-la-piorrea-causas-sintomas-y-soluciones-2/,AI Overview,2025-12-27 07:35:55,false,true,false,false,false,false
clinica dental en eibar,ES,Spain,Spanish,Eibar (Location),"Local pack, Thumbnail",20,9,,1,0,7,https://clinicas.vitaldent.com/gipuzkoa/clinica-dental-vitaldent-eibar-348,,2026-02-24 21:25:53,false,true,false,false,false,true
dentista huelva isla chica,ES,Spain,Spanish,"Huelva (Location), Isla Chica (Location)","Thumbnail, People also ask, Knowledge panel",20,1,0.73,1,0,5,https://clinicas.vitaldent.com/huelva/clinica-dental-vitaldent-huelva-isla-chica-270,,2026-01-03 00:02:49,false,true,false,false,false,true
flemon despues de sacar una muela,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",20,0,,1,0,1,https://www.vitaldent.com/blog/sabes-como-bajar-un-flemon/,AI Overview,2026-01-03 19:18:48,false,true,false,false,false,false
chupar el dedo,ES,Spain,Spanish,,"People also ask, Thumbnail",20,0,,1,0,5,https://www.vitaldent.com/blog/problemas-y-causas-de-chupar-dedo/,,2026-01-03 18:25:03,false,true,false,false,false,false
cuando deja de doler la muela del juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,,1,0,6,https://www.vitaldent.com/blog/dolor-muela-del-juicio-tratamiento/,,2025-12-31 14:52:03,false,true,false,false,false,false
muela encarnada,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks",20,0,,1,0,5,https://www.vitaldent.com/blog/extraccion-muela-infectada-como-se-hace/,,2025-12-30 07:52:04,false,true,false,false,false,false
hongos en las encías,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Bottom ads, Paid sitelinks",20,0,,1,0,6,https://www.vitaldent.com/blog/hongos-en-la-boca/,,2025-12-21 04:30:36,false,true,false,false,false,false
brackets invisibles precio,ES,Spain,Spanish,,"Thumbnail, People also ask, Shopping, Video preview",350,0,0.72,1,0,19,https://www.vitaldent.com/blog/cuanto-cuesta-una-ortodoncia/,,2026-03-04 11:37:05,false,true,true,false,false,false
dentista tenerife precios,ES,Spain,Spanish,Tenerife (Location),"AI Overview, Thumbnail, People also ask",20,0,0.57,1,0,8,https://www.vitaldent.com/es/precios-de-tratamientos-dentales/,,2025-12-26 17:04:29,false,true,true,false,false,true
clinica dental españa,ES,Spain,Spanish,Spain (Location),"Local pack, Sitelinks, Bottom ads, Paid sitelinks",30,50,0.62,1,0,9,https://www.vitaldent.com/es/,,2025-12-27 08:31:02,false,true,false,false,false,false
dentistas en vitoria precios,ES,Spain,Spanish,Vitoria (Location),"Local pack, People also ask",30,10,,1,0,9,https://clinicas.vitaldent.com/alava/clinica-dental-vitaldent-vitoria-rioja-237,,2026-02-26 13:16:47,false,true,true,false,false,true
en que consiste un implante dental,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",30,0,0.29,1,0,1,https://www.vitaldent.com/blog/que-es-un-implante-dental/,AI Overview,2026-03-11 02:16:18,false,true,false,false,false,false
que significa soñar con que se te caigan los dientes,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",30,0,0.03,1,0,1,https://www.vitaldent.com/blog/sonar-con-dientes-caidos-que-significa/,AI Overview,2025-12-22 02:46:06,false,true,false,false,false,false
retrognatia mandibular en niños,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",30,0,,1,0,9,https://www.vitaldent.com/blog/retrognatia-que-es-y-consecuencias/,,2025-12-27 12:23:02,false,true,false,false,false,false
como quitar una muela en casa sin dolor,ES,Spain,Spanish,,"Video preview, People also ask, Sitelinks",30,0,,1,0,8,https://www.vitaldent.com/blog/extraccion-muela-infectada-como-se-hace/,,2025-12-28 04:26:44,false,true,false,false,false,false
mancha blanca caries,ES,Spain,Spanish,,People also ask,30,0,,1,0,8,https://www.vitaldent.com/blog/manchas-blancas-dientes-causas-soluciones/,,2025-12-22 09:14:48,false,true,false,false,false,false
protese dentaria,ES,Spain,Spanish,,"People also ask, Sitelinks",30,0,0.30,1,0,8,https://www.vitaldent.com/es/protesis-dental/,,2025-12-24 17:13:57,false,true,false,false,false,false
que es la anquilosis,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",30,0,,1,0,9,https://www.vitaldent.com/blog/anquilosis-dental-que-es-y-como-tratarla/,,2025-12-26 22:08:49,false,true,false,false,false,false
que hacer para calmar dolor de muela,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Bottom ads",10,2,0.05,1,0,1,https://www.vitaldent.com/blog/descubre-los-mejores-remedios-caseros-para-el-dolor-de-muelas/,AI Overview,2026-01-01 13:28:03,false,true,false,false,false,false
dentista naron,ES,Spain,Spanish,Narón (Location),"Local pack, Thumbnail",70,11,0.99,1,0,9,https://clinicas.vitaldent.com/la-coruna/clinica-dental-vitaldent-naron-odeon-136,,2026-02-26 15:56:04,false,true,false,false,false,true
mal sabor de boca en el embarazo,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,,1,0,8,https://www.vitaldent.com/blog/sabor-metalico-en-la-boca/,,2026-01-08 07:22:33,false,true,false,false,false,false
retraimiento de encias,ES,Spain,Spanish,,"Thumbnail, People also ask, AI Overview, Sitelinks",20,0,,1,0,8,https://www.vitaldent.com/blog/que-causa-la-encia-retraida/,,2026-01-07 00:14:19,false,true,false,false,false,false
muela juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",500,0,0.15,1,0,1,https://www.vitaldent.com/blog/extraccion-muelas-del-juicio/,AI Overview,2026-02-19 03:30:08,false,true,false,false,false,false
clinica dental san isidro,ES,Spain,Spanish,Clinica Dental San Isidro (Organization),Local pack,60,0,0.35,1,0,11,https://clinicas.vitaldent.com/santa-cruz-de-tenerife/clinica-dental-vitaldent-san-isidro-173/,,2026-03-04 04:05:02,false,true,false,false,true,true
como es una dentadura postiza,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,0.39,1,0,6,https://www.vitaldent.com/blog/dentadura-postiza-que-es-que-tipos-hay-y-precauciones/,,2025-12-19 08:26:03,false,true,false,false,false,false
dieta blanca alimentos,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",10,0,,1,0,1,https://www.vitaldent.com/blog/dieta-blanca-post-blanqueamiento-dental/,AI Overview,2026-03-10 23:01:39,false,true,false,false,false,false
liquen en la boca tratamiento,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",20,0,,1,0,7,https://www.vitaldent.com/blog/que-es-el-liquen-plano-oral-y-quien-lo-trata/,,2026-01-07 04:04:19,false,true,false,false,false,false
encía blanca,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",20,0,0.37,1,0,7,https://www.vitaldent.com/blog/encias-blancas-causas-y-tratamientos/,,2026-01-02 12:24:39,false,true,false,false,false,false
cuanto vale ponerse los brackets,ES,Spain,Spanish,,People also ask,20,0,0.55,1,0,6,https://www.vitaldent.com/blog/cuanto-cuesta-una-ortodoncia/,,2025-12-17 16:41:27,false,true,true,false,false,false
hongo labios,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",20,2,,1,0,1,https://www.vitaldent.com/blog/hongos-en-la-boca/,AI Overview,2025-12-27 23:31:42,false,true,false,false,false,false
hierros dientes,ES,Spain,Spanish,,"People also ask, Video preview",20,0,2.57,1,0,6,https://www.vitaldent.com/blog/brackets-metalicos-ortodoncia/,,2026-01-06 14:47:50,false,true,true,false,false,false
quistes encias,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Knowledge panel",20,0,,1,0,7,https://www.vitaldent.com/blog/quiste-en-la-boca-que-es-y-como-tratarlo/,,2025-12-16 01:16:53,false,true,false,false,false,false
liquen oral tratamiento,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",20,0,,1,0,7,https://www.vitaldent.com/blog/que-es-el-liquen-plano-oral-y-quien-lo-trata/,,2026-01-06 00:45:18,false,true,false,false,false,false
zahnarzt maspalomas,ES,Spain,German,Maspalomas (Location),"Local pack, People also ask",20,7,,1,0,8,https://clinicas.vitaldent.com/las-palmas/clinica-dental-vitaldent-maspalomas-123/,,2026-03-08 07:59:33,false,true,false,false,false,true
se puede reconstruir un diente de leche,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",20,0,,1,0,7,https://www.vitaldent.com/blog/diente-roto-existe-solucion/,,2025-12-25 12:30:53,false,true,false,false,false,false
tipos de prótesis sobre implantes,ES,Spain,Spanish,,"Sitelinks, Thumbnail, People also ask",20,0,,1,0,6,https://www.vitaldent.com/es/protesis-fijas-sobre-implantes/,,2025-12-20 11:57:59,false,true,false,false,false,false
cual es la mordida correcta,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",20,0,,1,0,7,https://www.vitaldent.com/blog/la-mordida-perfecta/,,2025-12-24 00:14:32,false,true,false,false,false,false
nervio boca,ES,Spain,Spanish,,"People also ask, Thumbnail",20,0,,1,0,6,https://www.vitaldent.com/blog/dolor-nervio-de-muela/,,2026-01-06 16:40:51,false,true,false,false,false,false
precio de una carilla,ES,Spain,Spanish,,"Featured snippet, People also ask, Shopping, Thumbnail, Sitelinks",20,0,0.34,1,0,6,https://www.vitaldent.com/es/carillas-dentales/,,2026-03-11 06:30:11,false,true,true,false,false,false
ruido mandibula abrir boca,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,,1,0,7,https://www.vitaldent.com/blog/por-que-suena-la-mandibula/,,2025-12-30 04:01:48,false,true,false,false,false,false
dolor en el diente,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,1,0.32,1,0,7,https://www.vitaldent.com/blog/descubre-los-mejores-remedios-caseros-para-el-dolor-de-muelas/,,2025-12-31 04:37:02,false,true,false,false,false,false
migraña por bruxismo,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks",20,0,,1,0,6,https://www.vitaldent.com/blog/dolor-de-cabeza-dolor-cervicales-bruxismo/,,2026-01-07 13:12:25,false,true,false,false,false,false
que es el mantenimiento periodontal,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,0,,1,0,7,https://www.vitaldent.com/blog/tratamiento-periodontal-que-es/,,2025-12-17 03:35:27,false,true,false,false,false,false
punto rojo en el paladar superior,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",40,0,,1,0,10,https://www.vitaldent.com/blog/manchas-rojas-en-el-paladar-que-tipos-hay/,,2025-12-27 18:22:33,false,true,false,false,false,false
cuanto tiempo duele la muela del juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",40,0,,1,0,10,https://www.vitaldent.com/blog/dolor-muela-del-juicio-tratamiento/,,2025-12-30 21:08:47,false,true,false,false,false,false
cuanto cuesta arreglar una caries,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",40,0,0.36,1,0,10,https://www.vitaldent.com/es/precios-de-tratamientos-dentales/,,2026-01-03 07:13:20,false,true,false,false,false,false
qué es un irrigador dental,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Bottom ads",40,1,0.13,1,0,10,https://www.vitaldent.com/blog/que-es-un-irrigador-dental/,,2025-12-30 00:32:48,false,true,false,false,false,false
porque salen herpes en el labio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",40,1,,1,0,10,https://www.vitaldent.com/blog/herpes-labial/,,2025-12-30 16:59:13,false,true,false,false,false,false
sintomas de muela del juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",40,0,,1,0,10,https://www.vitaldent.com/blog/dolor-muela-del-juicio-tratamiento/,,2026-01-07 23:22:28,false,true,false,false,false,false
tratamiento de periimplantitis,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",40,0,,1,0,10,https://www.vitaldent.com/blog/que-es-la-periimplantitis-causas-sintomas-y-tratamiento/,,2025-12-28 19:39:02,false,true,false,false,false,false
por qué tengo mal sabor de boca,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",40,0,,1,0,1,https://www.vitaldent.com/blog/sabor-metalico-en-la-boca/,AI Overview,2026-01-08 00:30:28,false,true,false,false,false,false
que precio tiene una limpieza dental,ES,Spain,Spanish,,"Sitelinks, People also ask",40,0,0.30,1,0,9,https://www.vitaldent.com/es/limpieza-dental-profesional-avanzada/,,2025-12-25 03:30:17,false,true,false,false,false,false
dolor de cabeza por cervicales,ES,Spain,Spanish,,"AI Overview, Video preview, Thumbnail, People also ask",1300,0,0.12,1,0,13,https://www.vitaldent.com/blog/dolor-de-cabeza-dolor-cervicales-bruxismo/,,2026-02-23 10:09:19,false,true,false,false,false,false
protector dientes boxeo,ES,Spain,Spanish,,"People also ask, Shopping, Thumbnail",60,0,0.09,1,0,11,https://www.vitaldent.com/blog/protector-bucal-boxeo-cuando-se-utiliza-y-que-tipos-existen/,,2026-03-04 16:30:53,false,true,true,true,false,false
pieza 16 dental,ES,Spain,Spanish,,"People also ask, Thumbnail",100,0,,1,0,9,https://www.vitaldent.com/blog/cual-es-la-numeracion-de-los-dientes/,,2025-12-30 22:17:53,false,true,false,false,false,false
implantes dentales antes y despues famosos,ES,Spain,Spanish,,"People also ask, Thumbnail, Sitelinks",150,0,0.30,1,0,9,https://www.vitaldent.com/blog/el-antes-y-despues-de-famosos-que-se-han-realizado-tratamientos-de-estetica-dental/,,2025-12-25 19:59:33,false,true,false,false,false,false
quiste dental tratamiento,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",30,0,0.26,1,0,9,https://www.vitaldent.com/blog/quiste-en-la-boca-que-es-y-como-tratarlo/,,2026-01-01 11:09:42,false,true,false,false,false,false
protectores bucales boxeo,ES,Spain,Spanish,,"People also ask, Shopping, Thumbnail",30,0,,1,0,6,https://www.vitaldent.com/blog/protector-bucal-boxeo-cuando-se-utiliza-y-que-tipos-existen/,,2026-02-26 09:31:28,false,true,true,true,false,false
piorrea se pega,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",30,0,,1,0,7,https://www.vitaldent.com/blog/que-es-la-piorrea-causas-sintomas-y-soluciones-2/,,2025-12-25 19:26:02,false,true,false,false,false,false
muelas del jucio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",60,0,,1,0,1,https://www.vitaldent.com/blog/extraccion-muelas-del-juicio/,AI Overview,2026-03-11 00:34:47,false,true,false,false,false,false
es normal que moleste un puente dental,ES,Spain,Spanish,,"Featured snippet, Thumbnail, People also ask, Sitelinks",50,0,,1,0,10,https://www.vitaldent.com/es/puente-dental-sobre-implante/,,2025-12-28 00:45:15,false,true,false,false,false,false
cuanto cuesta una dentadura,ES,Spain,Spanish,,"Thumbnail, Sitelinks, People also ask",50,0,0.31,1,0,10,https://www.vitaldent.com/blog/precios-implantes-dentales/,,2025-12-23 13:05:33,false,true,true,false,false,false
boqueras como curarlas,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",50,0,0.02,1,0,11,https://www.vitaldent.com/blog/por-que-salen-las-boqueras/,,2025-12-30 04:06:03,false,true,false,false,false,false
cuanto tarda en crecer la muela del juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",50,0,,1,0,11,https://www.vitaldent.com/blog/dolor-muela-del-juicio-tratamiento/,,2025-12-30 06:44:06,false,true,false,false,false,false
caries en esmalte,ES,Spain,Spanish,,"Thumbnail, People also ask",50,0,,1,0,10,https://www.vitaldent.com/es/caries-dentales/,,2025-12-29 11:30:13,false,true,false,false,false,false
alveolitis seca muela del juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",100,0,,1,0,15,https://www.vitaldent.com/blog/que-es-la-alveolitis-y-como-tratarla/,,2026-01-18 02:24:42,false,true,false,false,false,false
mal sabor de boca embarazo tercer trimestre,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",30,0,,1,0,8,https://www.vitaldent.com/blog/sabor-metalico-en-la-boca/,,2025-12-18 18:16:35,false,true,false,false,false,false
protesis de circonio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",30,0,0.26,1,0,8,https://www.vitaldent.com/blog/que-es-corona-de-zirconio-monolitico/,,2026-01-05 08:12:04,false,true,false,false,false,false
clinicas dentales puertollano,ES,Spain,Spanish,Puertollano (Location),"Local pack, People also ask",30,3,0.48,1,0,9,https://clinicas.vitaldent.com/ciudad-real/clinica-dental-vitaldent-puertollano-157/,,2026-03-04 01:19:27,false,true,false,false,false,true
dentista en la orotava,ES,Spain,Spanish,La Orotava (Location),"Local pack, Thumbnail, People also ask, Bottom ads",30,6,0.46,1,0,9,https://clinicas.vitaldent.com/santa-cruz-de-tenerife/clinica-dental-vitaldent-la-orotava-99,,2026-02-22 19:48:54,false,true,false,false,false,true
injertos encias,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",30,0,0.41,1,0,8,https://www.vitaldent.com/blog/injerto-de-encia-que-es-y-como-se-hace/,,2026-01-05 17:37:04,false,true,false,false,false,false
disfuncion de la atm,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",30,12,0.38,1,0,1,https://www.vitaldent.com/blog/sindrome-disfuncion-atm-que-es/,AI Overview,2026-01-05 19:47:35,false,true,false,false,false,false
caida de dientes sueño,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",30,0,,1,0,8,https://www.vitaldent.com/blog/sonar-con-dientes-caidos-que-significa/,,2025-12-30 22:33:05,false,true,false,false,false,false
dentistas galdakao,ES,Spain,Spanish,Galdakao (Location),"Local pack, Thumbnail, People also ask",30,6,0.70,1,0,9,https://clinicas.vitaldent.com/vizcaya/clinica-dental-vitaldent-galdakao-323,,2026-03-03 02:41:57,false,true,false,false,false,true
numeracion dientes adultos,ES,Spain,Spanish,,"People also ask, Thumbnail",30,0,,1,0,7,https://www.vitaldent.com/blog/cual-es-la-numeracion-de-los-dientes/,,2026-02-28 15:16:20,false,true,false,false,false,false
